kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,kp51,kp52,kp53,kp54,kp55,kp56,kp57,kp58,output
0.0,0.0,319.5213928222656,220.40968322753903,201.8096923828125,273.4458312988281,0.9463825225830078,316.2110595703125,110.83274841308594,0.9964638352394104,321.4422302246094,106.2826156616211,0.9835241436958312,311.15985107421875,105.79429626464844,0.9914578795433044,328.31805419921875,108.98141479492188,0.7388919591903687,303.4347839355469,107.77732849121094,0.6527194380760193,338.8288269042969,131.8132781982422,0.9584638476371764,290.4804077148437,130.53219604492188,0.9619782567024232,375.871337890625,121.465087890625,0.9260377287864684,254.0839385986328,117.57902526855467,0.938161313533783,405.1101684570313,111.38523864746094,0.9047319889068604,221.8682403564453,105.85752868652344,0.9188267588615416,331.0010986328125,214.8690795898437,0.9785317182540894,299.3005065917969,214.609619140625,0.979727268218994,334.08551025390625,276.3125,0.9533589482307434,295.425537109375,274.82110595703125,0.956231415271759,338.2037048339844,334.8938903808594,0.8831762075424194,289.6409606933594,334.0809020996094,0.8884862065315247,0.0
0.0,0.0,319.39031982421875,220.3982391357422,201.9234619140625,273.3945007324219,0.946674942970276,315.9896850585937,110.6583480834961,0.9963326454162598,321.2348022460937,106.12506866455078,0.9834627509117126,310.9711303710937,105.6430206298828,0.9909001588821412,328.1869812011719,108.8955535888672,0.750073254108429,303.3984069824219,107.6961669921875,0.6498125195503235,338.87017822265625,131.61956787109375,0.9582847356796264,290.3949890136719,130.60830688476562,0.961747944355011,376.18695068359375,120.57989501953124,0.9259228110313416,254.2958526611328,116.59368896484376,0.9378140568733216,405.9919738769531,110.80783081054688,0.9044798016548156,221.6939849853516,103.2904052734375,0.9182880520820618,331.0399169921875,214.89161682128903,0.978559911251068,299.2647399902344,214.72952270507807,0.9797363877296448,334.0492858886719,276.35748291015625,0.9534977078437804,295.31414794921875,274.97967529296875,0.9563125371932985,338.20770263671875,334.9228515625,0.8836357593536377,289.6042785644531,334.09246826171875,0.8888688087463379,0.0
0.0,0.0,319.4920654296875,220.23226928710932,201.2236328125,273.72003173828125,0.9473925828933716,315.69317626953125,110.45630645751952,0.9960850477218628,320.9573059082031,105.96363830566406,0.9834859371185304,310.737548828125,105.49838256835938,0.9897474050521852,328.08514404296875,108.8357925415039,0.7725250720977783,303.3969116210937,107.72032928466795,0.6443535089492798,339.14849853515625,131.15235900878906,0.957557201385498,290.6296081542969,130.0540771484375,0.960940718650818,376.6644287109375,118.1233367919922,0.9246795773506165,254.522689819336,113.40760803222656,0.936293363571167,406.3214721679688,106.39895629882812,0.9022903442382812,221.6517333984375,98.59747314453124,0.9157932996749878,330.9925537109375,214.9013061523437,0.9785372018814088,299.08447265625,214.7196350097656,0.979695439338684,334.017822265625,276.5451354980469,0.9535771012306212,295.2694396972656,275.1148986816406,0.9563296437263488,338.1101379394531,335.0702819824219,0.8842536211013794,289.48736572265625,334.22125244140625,0.8894121646881104,0.0
0.0,0.0,320.2544250488281,215.46908569335932,200.9599609375,282.26446533203125,0.95168274641037,315.9601745605469,110.1406478881836,0.9957486987113952,321.0442810058594,105.58497619628906,0.9850784540176392,310.9039001464844,105.05697631835938,0.988706350326538,327.1580505371094,108.82193756103516,0.7642272710800171,303.6547241210937,107.66909790039062,0.7299936413764954,338.4494934082031,131.50930786132812,0.9824156165122986,290.884765625,129.74595642089844,0.9793491363525392,374.4589538574219,113.13011169433594,0.9562715291976928,254.70851135253903,109.4076919555664,0.9434732794761658,406.5883483886719,96.53730010986328,0.9475417733192444,224.30783081054688,88.07264709472656,0.9343094825744628,330.39776611328125,214.66932678222656,0.98912513256073,299.6478271484375,214.0843505859375,0.9879260063171388,333.2493591308594,277.069091796875,0.978509485721588,294.2864074707031,275.65869140625,0.9759129285812378,337.7508544921875,334.3360290527344,0.9411622285842896,288.43817138671875,333.0380859375,0.935270130634308,0.0
0.0,0.0,319.2142333984375,209.9935913085937,198.6580810546875,293.36431884765625,0.9541109204292296,315.8607177734375,109.8454132080078,0.9951247572898864,321.05633544921875,105.33109283447266,0.9837468266487122,310.8028564453125,104.74632263183594,0.9867507815361024,327.2197570800781,108.62578582763672,0.7675184011459351,303.4271545410156,107.39359283447266,0.7305350303649902,337.6049194335937,131.80999755859375,0.9825475811958312,291.135009765625,128.70034790039062,0.9806327223777772,367.8900451660156,111.01498413085938,0.9574768543243408,258.91766357421875,104.0094757080078,0.951787292957306,397.1567993164063,90.39509582519533,0.950401246547699,232.2245483398437,79.906005859375,0.9450384378433228,330.3243408203125,215.1358184814453,0.9897409677505492,298.9906921386719,214.3564300537109,0.9889578819274902,333.3787841796875,277.70526123046875,0.9804169535636902,293.791259765625,276.09014892578125,0.9788505434989928,337.74322509765625,334.1973876953125,0.946252942085266,287.70733642578125,332.9810485839844,0.9423379898071288,0.0
0.0,0.0,315.42156982421875,201.88946533203125,188.87388610839844,309.98974609375,0.9473650455474854,315.99755859375,109.60662078857422,0.9946328401565552,321.1686706542969,104.93885803222656,0.9856387972831726,310.7830505371094,104.58451080322266,0.9848052859306335,328.1858825683594,108.4790496826172,0.8024592995643616,303.25982666015625,107.3865203857422,0.7021815180778503,338.22271728515625,130.80877685546875,0.9821553826332092,291.72320556640625,128.57882690429688,0.98291677236557,366.912353515625,105.18289184570312,0.9589217305183412,263.2898254394531,97.96868133544922,0.960902988910675,390.7392578125,79.7030029296875,0.9546165466308594,239.6528167724609,69.14251708984375,0.9561322331428528,330.83697509765625,214.4943084716797,0.9900919795036316,299.2563171386719,213.83160400390625,0.990294337272644,333.63409423828125,277.5552062988281,0.9810404181480408,294.29473876953125,275.9928894042969,0.9813243746757508,338.300537109375,334.2253723144531,0.9469895958900452,287.91339111328125,333.09039306640625,0.9478967189788818,0.0
0.0,0.0,320.91192626953125,197.8892822265625,175.1705322265625,317.8641357421875,0.9489810466766356,315.6307678222656,109.23616790771484,0.9934799671173096,321.0021667480469,104.70529174804688,0.9805835485458374,310.4383239746094,104.34598541259766,0.9799994230270386,327.73944091796875,108.44921875,0.7745723724365234,302.92510986328125,107.19387817382812,0.7140488028526306,336.99957275390625,130.37158203125,0.9825724363327026,292.4707336425781,128.69580078125,0.9806028008461,363.3080139160156,100.54620361328124,0.9608358144760132,270.222412109375,98.10028076171876,0.9558053016662598,385.71527099609375,70.44496154785156,0.9548272490501404,251.6542816162109,63.5491943359375,0.950793445110321,330.02734375,214.5350952148437,0.9903265833854676,298.38751220703125,214.04920959472656,0.9895667433738708,333.2186279296875,277.6832275390625,0.9816327095031738,293.88311767578125,276.56475830078125,0.9802919030189514,337.5780334472656,333.9735107421875,0.9466100931167604,287.6158752441406,332.9757385253906,0.9429954886436462,0.0
0.0,0.0,317.91363525390625,190.3631591796875,147.4449462890625,330.3660888671875,0.9108057618141174,315.94781494140625,109.24755859375,0.9932780861854552,320.999755859375,104.766845703125,0.9799745678901672,310.8007202148437,104.61346435546876,0.983345627784729,327.9467163085937,108.25050354003906,0.7020952701568604,302.8282470703125,107.10454559326172,0.7126856446266174,336.1260986328125,131.47024536132812,0.9833101630210876,292.8047180175781,127.90066528320312,0.9839404821395874,355.48492431640625,103.41091918945312,0.9623857140541076,273.06011962890625,90.64381408691406,0.9632952213287354,372.4415893554688,68.48978424072266,0.9593133330345154,261.75439453125,53.78025817871094,0.9597910046577454,330.8616638183594,214.25,0.9897856712341307,299.3192138671875,213.19754028320312,0.9899701476097108,334.12945556640625,277.29541015625,0.9790363907814026,294.1967468261719,275.40777587890625,0.9793353080749512,338.95623779296875,332.7343444824219,0.939370095729828,287.9899597167969,331.8653259277344,0.940367579460144,0.0
0.0,0.0,321.53289794921875,188.36187744140625,114.1612548828125,336.54638671875,0.9023038148880004,315.6094665527344,109.13441467285156,0.9902447462081908,320.7192077636719,104.85504150390624,0.9724920988082886,310.57550048828125,104.73179626464844,0.9758938550949096,327.4464416503906,108.69287109375,0.6394764184951782,302.11767578125,107.18120574951172,0.7248982787132263,335.4841003417969,130.53659057617188,0.9830849766731262,292.3217468261719,127.9314956665039,0.98040372133255,355.31365966796875,95.7219467163086,0.962069034576416,278.0526733398437,89.33660888671875,0.95459246635437,364.8707275390625,58.84459686279297,0.9567948579788208,274.11236572265625,51.55126953125,0.9510618448257446,330.0586242675781,214.00173950195312,0.9894698858261108,298.1142272949219,213.4300079345703,0.9884922504425048,333.3948669433594,277.903564453125,0.978099524974823,293.312744140625,276.560302734375,0.9762850403785706,337.454833984375,333.5097961425781,0.9352165460586548,287.645263671875,333.286865234375,0.9304746985435486,0.0
0.0,0.0,319.3268737792969,187.19024658203125,93.28216552734376,337.3577880859375,0.8847891092300415,315.8717346191406,109.04216003417967,0.9900035262107848,321.0645751953125,104.59847259521484,0.973970592021942,310.6396484375,104.60166931152344,0.9801225066184998,327.8008117675781,108.20037841796876,0.6220061779022217,301.9515075683594,107.44692993164062,0.732255220413208,335.793701171875,128.8114776611328,0.9794939756393432,292.7529296875,128.1842041015625,0.9803044199943542,353.8703918457031,90.02430725097656,0.9523472785949708,281.5156555175781,89.05087280273438,0.9570446014404296,354.1707763671875,52.32792663574219,0.946797490119934,285.142578125,52.95356750488281,0.9511350393295288,330.93316650390625,213.2459716796875,0.9884794354438782,298.41558837890625,212.72352600097656,0.9887337684631348,334.1899719238281,277.5753173828125,0.976758062839508,293.994873046875,276.3677062988281,0.9774881601333618,338.4195251464844,332.9046630859375,0.9378778338432312,288.0345764160156,333.0421142578125,0.9393641948699952,0.0
0.0,0.0,316.0582275390625,189.21286010742188,81.02398681640625,331.79754638671875,0.9058908820152284,315.984375,109.17369079589844,0.9881547689437866,321.1355285644531,104.6416473388672,0.9680306315422058,310.7535095214844,104.62245178222656,0.9790600538253784,327.6000366210937,107.750244140625,0.5541018843650818,301.87664794921875,107.1637191772461,0.7281520366668701,335.1805725097656,128.48239135742188,0.9762030839920044,292.66143798828125,128.3830108642578,0.9773781299591064,349.1829528808594,88.15626525878906,0.944595754146576,286.2111511230469,86.69941711425781,0.9508410692214966,343.6976318359375,49.21415710449219,0.9375781416893004,297.0263671875,51.81889343261719,0.9423940181732178,330.94317626953125,213.0027618408203,0.9870071411132812,298.34686279296875,212.76885986328125,0.987374484539032,334.13739013671875,277.769287109375,0.9736295342445374,294.10333251953125,276.86700439453125,0.9745891094207764,337.6283264160156,333.21295166015625,0.9321518540382384,288.3055725097656,333.56744384765625,0.9340335726737976,0.0
0.0,0.0,315.9367980957031,193.1314239501953,79.20989990234375,328.9180603027344,0.9084196090698242,315.86627197265625,108.88021850585938,0.9935551285743712,321.11444091796875,104.27104949951172,0.9861578941345216,310.358154296875,104.43870544433594,0.9873972535133362,327.8519592285156,107.92332458496094,0.7278127074241638,300.916259765625,106.85887145996094,0.7098247408866882,335.0932312011719,128.47906494140625,0.9730334281921388,292.1448059082031,128.427978515625,0.9743200540542604,347.22479248046875,89.40286254882812,0.9361481070518494,290.0563659667969,85.31696319580078,0.9452028274536132,334.67657470703125,54.85130310058594,0.9242127537727356,307.703125,55.93977355957031,0.9318726062774658,330.5322265625,212.98114013671875,0.9872825145721436,298.15582275390625,212.9403686523437,0.987764298915863,333.2107238769531,277.8310546875,0.977123498916626,293.896240234375,277.47674560546875,0.978198766708374,337.2713928222656,333.9921264648437,0.9454160928726196,288.0070495605469,334.56524658203125,0.9472337365150452,0.0
0.0,0.0,315.08306884765625,195.7636108398437,76.2137451171875,324.13232421875,0.9248729348182678,315.8932189941406,108.99485778808594,0.9936135411262512,321.22607421875,104.21453857421876,0.98693186044693,310.4046630859375,104.28841400146484,0.9877778887748718,328.1647033691406,107.28787231445312,0.7314722537994385,301.08184814453125,106.86392211914062,0.6942055821418762,334.6202087402344,128.36721801757812,0.9719330072402954,292.6951599121094,129.14959716796875,0.9724198579788208,345.2821960449219,88.46231842041016,0.934637188911438,293.1767578125,88.40823364257812,0.9386361241340636,328.664306640625,57.83018493652344,0.9216071963310242,309.6346435546875,61.07415771484375,0.9237355589866638,330.2098693847656,213.08453369140625,0.9867891669273376,298.16436767578125,213.111068725586,0.9870145320892334,333.1850280761719,277.96746826171875,0.9758018851280212,294.0162658691406,277.5283203125,0.9763192534446716,337.2917785644531,333.9526062011719,0.9428818821907043,287.97882080078125,334.4021301269531,0.9438327550888062,0.0
0.0,0.0,314.4166564941406,199.83236694335932,74.37896728515625,315.31671142578125,0.9308205246925354,315.8923645019531,109.14097595214844,0.99334055185318,321.17498779296875,104.26273345947266,0.987294375896454,310.4105224609375,104.35759735107422,0.9876973032951356,328.223876953125,106.81468200683594,0.7406489253044128,301.09149169921875,106.875244140625,0.6770851016044617,334.52349853515625,128.23951721191406,0.9707029461860656,292.6390686035156,130.56729125976562,0.967505693435669,342.39068603515625,87.06376647949219,0.9308817982673644,293.9474182128906,97.45000457763672,0.91232168674469,320.6208801269531,59.544708251953125,0.9123466610908508,302.2850036621094,73.89105224609375,0.8912057876586914,330.22265625,213.4565277099609,0.985709547996521,298.2574462890625,213.7445068359375,0.9847951531410216,333.073974609375,278.34326171875,0.9738433957099916,294.1171264648437,277.8829040527344,0.9719623923301696,337.37664794921875,334.1982421875,0.9396939873695374,288.1142272949219,334.44635009765625,0.936937153339386,0.0
0.0,0.0,314.5589294433594,202.86062622070312,74.27642822265625,308.30194091796875,0.9282392263412476,315.7678527832031,109.06048583984376,0.9930354952812196,320.8704833984375,104.1870346069336,0.9869846105575562,310.3031005859375,104.42442321777344,0.9874294400215148,327.8162536621094,106.63591766357422,0.7436805367469788,301.08184814453125,107.31867980957033,0.6784026622772217,334.4565734863281,128.91180419921875,0.970279335975647,292.7260437011719,130.26663208007812,0.968914270401001,342.05279541015625,86.92803955078125,0.9295049905776978,298.65216064453125,91.04351806640624,0.9221627116203308,319.6293334960937,61.47438049316406,0.912339210510254,311.2946472167969,69.51675415039062,0.902246594429016,330.29833984375,213.2789306640625,0.9857922196388244,298.21630859375,213.3948211669922,0.9854745864868164,333.0521850585937,278.4190673828125,0.9736254811286926,294.0340270996094,278.00469970703125,0.9729391932487488,337.41522216796875,334.68212890625,0.939725697040558,287.9547119140625,334.94287109375,0.9388301372528076,0.0
0.0,0.0,315.0557861328125,203.53497314453125,75.31890869140625,305.5294189453125,0.9282966256141664,315.5340576171875,108.88729095458984,0.991986870765686,320.6333312988281,103.89183044433594,0.9832834005355836,309.9766845703125,104.1748046875,0.9831907153129578,327.6617736816406,106.41393280029295,0.7180705666542053,301.4215087890625,107.1937484741211,0.675445020198822,334.29052734375,129.1444091796875,0.971827507019043,292.7221374511719,130.60678100585938,0.9641802310943604,342.1562805175781,87.55177307128906,0.9378604292869568,298.3358154296875,89.8759765625,0.9052189588546752,319.8558044433594,63.37269592285156,0.919286012649536,311.8813171386719,70.04373168945312,0.8894426822662354,329.9988708496094,214.2465209960937,0.985884130001068,297.6051940917969,214.264389038086,0.98330956697464,332.7467041015625,278.7034912109375,0.9725434184074402,293.5693664550781,277.8503112792969,0.9681434631347656,336.7084655761719,334.273681640625,0.9335955381393432,288.0723876953125,334.42486572265625,0.9256992340087892,0.0
0.0,0.0,314.7640686035156,202.5985412597656,74.92388916015625,308.8350830078125,0.9288792014122008,315.8103942871094,109.0654067993164,0.9931829571723938,320.9631652832031,104.2502670288086,0.987105131149292,310.3516845703125,104.41661071777344,0.987686812877655,327.86480712890625,107.02017974853516,0.7430031895637512,300.9393615722656,107.44268798828124,0.682878315448761,334.5174865722656,129.21875,0.9706657528877258,292.5971984863281,130.74168395996094,0.9677703380584716,343.4853820800781,87.62034606933594,0.931458592414856,297.9742431640625,91.97832489013672,0.9161508679389954,318.7555236816406,62.495849609375,0.9143259525299072,309.4521179199219,69.9847412109375,0.8958114981651306,330.1676330566406,213.53125,0.985742449760437,298.0606689453125,213.6691436767578,0.9849830269813538,333.0487060546875,278.4825134277344,0.9736356139183044,294.01153564453125,278.0374450683594,0.9720579385757446,337.3359069824219,334.53546142578125,0.9394915103912354,287.9607849121094,334.751220703125,0.9372042417526244,0.0
0.0,0.0,315.0658569335937,200.1591796875,75.937255859375,314.9493408203125,0.9305629134178162,315.8831787109375,108.94956970214844,0.9931231141090392,321.1009826660156,104.22078704833984,0.9869205951690674,310.51336669921875,104.30113220214844,0.9868664741516112,328.0542907714844,107.3141632080078,0.7510759234428406,301.3638916015625,107.1863250732422,0.6762250065803528,334.6867370605469,128.98239135742188,0.971515417098999,292.7821044921875,130.8053436279297,0.9681193232536316,344.7039489746094,88.02239227294922,0.9351679682731628,291.7764587402344,96.56640625,0.9166151285171508,321.81524658203125,60.44821166992188,0.9196200966835022,296.9139404296875,77.36297607421875,0.8997911214828491,330.0135192871094,213.62342834472656,0.9860203862190248,298.06134033203125,213.81141662597656,0.985030710697174,333.0492248535156,278.49053955078125,0.9744905829429626,293.99578857421875,277.9428100585937,0.9724642634391784,337.4056396484375,334.2230834960937,0.9406567215919496,288.0945129394531,334.249755859375,0.9376603960990906,0.0
